PrjName;Filter;RecordNo;AgentId;AgentUserName;PhoneNo;Language;LtCallDt;LtCallWd;LtCallST;CallDurS;CallDurM;LtQuestF;CallCnt;LtCallR;WaveNo;Priority;DialingMode;ResCompleted;IntLevel;ResTimeZone;CallNotes;RestrictionOverride;ResTimeSlot;LtCaseR;CyclePhoneNumber;ManualDialing;LANG;NAME;INT01;N1;N2_1;RegionA;R1;SCREE;T1;X1;INT10;X2a;X2b;X3M1;X3M2;X3M3;X3M4;X3M5;X3M6;X3M7;X3M8;X3M9;X3M10;X4M1;X4M2;X4M3;X4M4;X4M5;X4M6;X4M7;X4M8;X4M9;X4M10;X5M1;X5M2;X5M3;X5M4;X5M5;X5M6;X5M7;X5M8;X5M9;X5M10;X6M1;X6M2;X6M3;X6M4;X6M5;X6M6;X6M7;X6M8;X6M9;X6M10;X7M1;X7M2;X7M3;X7M4;X7M5;X7M6;X7M7;X7M8;X7M9;X7M10;X8M1;X8M2;X8M3;X8M4;X8M5;X8M6;X8M7;X8M8;X8M9;X8M10;X9M1;X9M2;X9M3;X9M4;X9M5;X9M6;X9M7;X9M8;X9M9;X9M10;X10M1;X10M2;X10M3;X11_1;X11_2;X11_3;X11_4;X11_5;X11_6;X11_7;X11_8;X11_9;X11_10;X12;X13;X14;RAUS;BYE;VOLL;INT;SQ;F6;PR_CODE;REG;DISTR;SETTL;IMPOR;TEL1;TEL2;TEL3;LSURN;LNAME;TEL4;TEL5;LSURN2;LNAME2;TEL6;TEL7;LSURN3;LNAME3;TEL8;RESPONDENT;TEL9;NOTE;KORR;F7;QN1;QN2;QN3;QN4;QN5;F8;QN6;QN7;QN8;F11;CB
Grupa.1;1;2780;114;Agent.12;517744433;1;20210804;4;14:28:00;1617;27;462;9;CO;8;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090843;;;863;101;;700;800;101;102;;;;;;;;;103;109;105;104;106;;;;;;4;2;5;2;3;1;;;3;;103;;;;;;;;;;101;108;104;110;;;;;;;5;2;3;2;1;1;1;1;2;4;;;3;;;;;;;;104;106;;1;6;2;6;0;3;8;9;9;8;1941;102;101;;99;100;CO;;;732373;;;;;234312324;;;;;;;;;;;;;;;;;1;;venenatis. Cras elit. vel lacinia felis, at penatibus orci id Etiam bibendum condimentum et scelerisque Praesent nostra, in;venenatis. Cras elit. vel lacinia felis, at penatibus orci id Etiam bibendum condimentum et scelerisque Praesent nostr;;;;;;;;;2,02E+11
Grupa.1;1;2786;51;Agent.09;445486632;1;20210802;2;14:47:00;1558;26;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090866;;;495;101;;20;10;108;104;103;;;;;;;;102;107;105;;;;;;;;;2;4;1;4;;5;3;;;101;109;106;108;105;103;;;;;101;104;110;107;103;;;;;;5;3;3;3;3;2;4;2;5;3;4;;3;;4;1;;3;5;;103;;;6;1;3;7;8;7;0;10;9;4;1944;103;101;;99;100;CO;;;467115;;;;;;;;;;;;;;;;;;;;;;1;;est. lobortis montes, tortor consectetur nisi. sit consectetur ad sed sociosqu Fusce luctus. in amet, elit. Proin Phasellus;est. lobortis montes, tortor consectetur nisi. sit consectetur ad sed sociosqu Fusce luctus. in amet, elit. Proin Phas;;;;;;;;;2,02E+11
Grupa.1;1;2798;61;Agent.10;454596732;1;20210802;2;15:19:00;1607;27;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090899;;;174;101;;50;50;101;;;;;;;;;;102;103;;;;;;;;;5;4;1;;;;;;;;110;107;105;102;;;;;;;110;;;;;;;;;;5;4;5;2;1;3;1;2;1;5;;1;;;3;;5;;;1;200;;;4;5;5;6;4;5;7;7;5;5;1957;103;104;;99;100;CO;;;293990;;;;;;;;;;;;;;;;;;;;;;1;;ex egestas mus. elit, malesuada quam. condimentum sapien Donec erat sodales venenatis a velit condimentum Donec laoreet diam;;;;;;;;;;2,02E+11
Grupa.1;1;2801;47;Agent.15;534425052;1;20210803;3;10:53:00;561;9;462;6;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32090904;;;957;101;;618;580;109;;;;;;;;;;108;104;102;;;;;;;;;3;;3;;;;1;5;;109;105;107;102;106;104;101;;;;102;110;101;;;;;;;;4;2;4;1;2;2;1;4;1;3;1;5;;4;5;3;1;;5;;109;101;;1;9;6;7;1;7;4;8;4;10;1997;103;102;;99;100;CO;;;103716;;;;;844334164;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2809;59;Agent.10;100679868;1;20210802;2;17:05:00;1494;25;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090935;;;893;101;;500;500;107;105;;;;;;;;;102;108;110;;;;;;;;;1;;;3;;3;3;;1;110;103;101;108;;;;;;;104;;;;;;;;;;4;3;999;5;3;3;4;5;2;5;4;;1;;;;;2;;5;106;;;7;10;6;4;10;6;2;8;4;6;1989;102;105;;99;100;CO;;;819581;;;;;;;;;;;;;;;;;;;;;;1;;felis. ad luctus. aptent Cras lorem. placerat. Vivamus a aptent condimentum. pretium orci gravida consequat sociosqu amet pr;felis. ad luctus. aptent Cras lorem. placerat. Vivamus a aptent condimentum. pretium orci gravida consequat sociosqu a;;;;;;;;;2,02E+11
Grupa.1;1;2813;55;Agent.09;928542694;1;20210729;5;14:06:00;2461;41;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32090979;;;218;101;;800;800;104;102;110;107;;;;;;;109;;;;;;;;;;;5;;3;;;5;;3;4;104;;;;;;;;;;104;103;106;;;;;;;;2;1;5;5;4;4;4;3;5;4;;;;2;;;;;;;103;108;;2;7;0;2;3;8;3;7;5;8;1988;102;102;;99;100;CO;;;157111;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2817;63;Agent.13;414622767;1;20210802;2;14:13:00;2200;37;462;6;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091048;;;351;101;;253;220;107;109;103;110;108;;;;;;101;104;106;;;;;;;;5;;4;2;;4;3;2;4;3;110;105;;;;;;;;;110;104;102;103;107;106;105;;;;5;3;4;3;1;3;3;2;1;1;;;;;1;;;;;4;102;;;8;7;9;1;9;7;6;10;5;2;1995;103;103;;99;100;CO;;;767985;;;;;433594404;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa.1;1;2822;114;Agent.03;854334298;1;20210803;3;18:53:00;10;0;462;7;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091077;;;217;101;;170;260;103;102;;;;;;;;;107;101;108;109;105;;;;;;2;4;1;;1;;3;4;2;;110;101;105;104;108;109;106;;;;107;104;102;105;106;108;;;;;2;4;1;4;1;5;4;3;1;4;5;;;3;2;2;;4;5;5;107;110;;3;2;1;5;1;1;7;4;8;5;1967;103;104;;99;100;CO;;;584597;;;;;;;;;;;;;;;;;;;;;;1;;non Cras lorem. diam elit lacinia nisi. tempus dui ultrices, Phasellus elit. tincidunt maximus ad sed varius in sed taciti e;;;;;;;;;;2,02E+11
Grupa.1;1;2837;51;Agent.07;752794142;1;20210729;5;14:17:00;3365;56;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091126;;;954;101;;100;100;105;;;;;;;;;;102;;;;;;;;;;;5;;;1;;;;;;104;102;107;;;;;;;;103;;;;;;;;;;3;3;3;1;3;3;4;2;3;3;;5;;3;;;2;;;;101;106;108;99;99;6;7;5;7;6;9;2;4;1966;103;101;;99;100;CO;;;926594;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2862;57;Agent.02;924074570;1;20210809;2;11:07:00;2008;33;462;7;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091245;;;200;101;;10;30;110;;;;;;;;;;109;108;107;;;;;;;;;;;;;;1;1;3;4;103;106;104;;;;;;;;101;108;107;;;;;;;;2;2;3;5;5;3;5;4;3;3;;;5;4;;2;;;;;103;105;109;8;1;10;6;5;6;10;10;8;2;1992;104;101;;99;100;CO;;;539998;;;;;835687915;;;;;;;;;;;;;;;;;1;;amet adipiscing eu lorem. per natoque auctor mattis habitasse a lobortis libero velit, erat Fusce tincidunt blandit mattis e;amet adipiscing eu lorem. per natoque auctor mattis habitasse a lobortis libero velit, erat Fusce tincidunt blandit ma;;;;;;;;;2,02E+11
Grupa.1;1;2865;53;Agent.10;487512058;1;20210729;5;14:32:00;1834;31;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091251;;;261;101;;70;70;103;107;;;;;;;;;102;108;109;106;101;;;;;;2;3;3;;;3;5;4;1;;107;103;105;108;109;102;;;;;101;108;105;109;;;;;;;4;3;3;3;4;3;3;1;1;3;;2;1;;5;;5;3;2;;102;109;103;7;99;3;3;5;7;6;1;10;9;1965;104;104;;99;100;CO;;;817831;;;;;724474176;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa.1;1;2880;63;Agent.11;736427617;1;20210802;2;11:02:00;1715;29;462;4;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091312;;;871;101;;60;90;101;110;109;104;108;106;;;;;102;105;103;107;;;;;;;1;3;5;1;4;3;4;2;5;5;109;107;101;106;103;;;;;;109;;;;;;;;;;1;5;1;1;1;4;5;1;4;4;2;;3;;;3;2;;2;;110;109;;1;2;9;2;10;5;5;7;9;7;1997;101;101;;99;100;CO;;;295463;;;;;;;;;;;;;;;;;;;;;;1;;In libero elit orci in condimentum adipiscing mattis nec a pretium interdum In condimentum. penatibus velit, euismod Fusce p;;;;;;;;;;2,02E+11
Grupa.1;1;2886;57;Agent.05;897651216;1;20210730;6;09:30:00;1903;32;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091326;;;807;101;;320;460;108;101;;;;;;;;;106;102;;;;;;;;;2;3;;;;3;;2;;;106;107;104;;;;;;;;103;107;105;110;106;109;;;;;5;5;2;3;1;4;2;3;5;3;;;;4;;2;1;;;;106;107;101;6;9;4;3;2;3;4;3;7;3;1988;102;102;;99;100;CO;;;738221;;;;;842235965;;;;;;;;;;;;;;;;;1;;ornare leo. turpis vehicula. lobortis. ipsum, in vel sociosqu tellus eu. adipiscing adipiscing adipiscing non Fusce velit, i;;;;;;;;;;
